poster_id,post_id,categories,num_category_text
55ff8fd941a2b36aafc0d89d,64b4fd19000000003100807c,"夏天头,  减龄发型, 夏天头发, 星同款发型, 来学学这款, 可爱 戴帽, 可爱 戴帽子, 明星同款发型","9, 3, 12"
55ff8fd941a2b36aafc0d89d,64b39baf000000001a0124ff,"不同的衣服, 有不同的风格, 种类型的发型, 配不同的衣, 及更长的头, 穿的背带裤, 短发丸子头, 及更长的头发, 配不同的衣服, 的发型 搭配, 版！ 及肩, 有不同的风, 试这种类型,  发型","4, 0, 17, 12, 3, 6, 7"
55ff8fd941a2b36aafc0d89d,64b65098000000001503069f,"级简单 包, 巴胺甜妹风, 女生短发发型, 快乐扎在头, 下不同的风,  丸子头, 生短发发型, 下不同的风格","0, 17, 12, 3, 6"
55ff8fd941a2b36aafc0d89d,64a91a88000000001e018938,"田曦薇发型,  田曦薇发型, 快来学这款, 贴头","3, 12"
55ff8fd941a2b36aafc0d89d,6497f71e000000001203c92a," 这个发型, 动 这个发型,  今日发型",3
55ff8fd941a2b36aafc0d89d,6492a9d30000000013003cf5,"新低丸子头, 款新的发型,  丸子头,  今日发型, 研究了一款, 一款新的发型","3, 12"
55ff8fd941a2b36aafc0d89d,648fc5380000000014026ea4,"很适合穿裙, ！ 丸子头,  细软塌头发, 细软塌头发, 款简单的发型,  丸子头, 丝丽小红帽, 简单的发型, 力！ 日系, 很适合穿裙子, 天更新两款","3, 14, 12"
55ff8fd941a2b36aafc0d89d,648c15900000000014027431,"学生党发型,  日系, 显发量 头,  今日发型, ～学生党发型, 日系","3, 12"
55ff8fd941a2b36aafc0d89d,648822f6000000001303d28d,"扁头,  扁头, 我的背带裤, 今日发型,  今日发型","7, 3, 12"
55ff8fd941a2b36aafc0d89d,64842a93000000000703a66a,"！ 无奈头发,  扁头, 发型, 了一款发型, 草了一款发型, 种草了一款, ！ 无奈头, 期听闺蜜推荐","3, 12"
5f06872d0000000001004556,65f90269000000000d00f76f,"发色推荐,  发色推荐",3
5f06872d0000000001004556,65bf2c9e000000002c039d8b,"粉色头, 粉色头发","13, 3"
5f06872d0000000001004556,658d15b8000000001a02a3ef,"把干枯的头发, 把干枯的头","3, 12"
5f06872d0000000001004556,6572d40c000000003a00c946,"明星同款,  明星同款, 宝藏饰品,  宝藏饰, 宝藏饰,  宝藏饰品","9, 15"
5f06872d0000000001004556,6564643c0000000010021ef1," 粉色头发, 粉色头,  粉色头, 粉色头发","13, 3"
5f06872d0000000001004556,65543a2600000000320241a3,中式辣妹风,12
5f06872d0000000001004556,6540702e000000001f004c4a," 粉色头发, 粉色头,  粉色头, 粉色头发","13, 3"
5f06872d0000000001004556,65432324000000001e0308f6,"dy少女系, 今天的造型, 和今天的造型",12
5f06872d0000000001004556,6541c6e1000000001e032363,"发色推荐, 粉色头,  发色推荐, 粉色头发","13, 3"
5f06872d0000000001004556,651117d9000000001e031414,涂鸦的上衣,4
5f06872d0000000001004556,650e6baa000000001d017719,蓝色系,9
5f06872d0000000001004556,65003e08000000001f03f1cb,"今天的造型,  今天的造型",12
5f06872d0000000001004556,64fd8fd0000000001e00f942," 粉色头发, 粉色头,  粉色头, 粉色头发","13, 3"
5f06872d0000000001004556,64f99b1c000000001e02f73d,"别可爱的鞋子, 别可爱的鞋",8
5f06872d0000000001004556,64f84b0700000000200036ac,"发色推荐,  发色推荐",3
5f06872d0000000001004556,64f00c87000000001e033a19,"了 但是头发, 了 但是头","3, 12"
5f06872d0000000001004556,64eeb32f000000001e00e0af,觉这副眼镜,12
5cfdce36000000001802ab18,66698567000000001c023bc9,练 极简主义,12
5cfdce36000000001802ab18,66596c7a000000001303dd33,休闲韩风,5
5cfdce36000000001802ab18,66581b24000000001303f8e6,"能成显眼包, 冰棒防晒衣, 田曦薇同款","6, 12"
5cfdce36000000001802ab18,6656ce0d000000001303c282,慵懒灰色系,9
5cfdce36000000001802ab18,663b1a18000000001e024170,韩系,5
5cfdce36000000001802ab18,6635e288000000001e026066,钓系,12
5cfdce36000000001802ab18,661a332400000000040190e1,韩系,5
59bde2ff44363b68c698eb37,664f0e1100000000150107a1,"小飞袖,  罩衫, 罩衫,  小飞袖","6, 17"
59bde2ff44363b68c698eb37,664b1a21000000001500ac5e," 吊带, 吊带, 连衣裙, 连衣,  韩系, 韩系","14, 4, 17, 5"
59bde2ff44363b68c698eb37,66487b01000000000f00c1bd,"可爱短袖,  显瘦,  正肩上衣, 显瘦, 正肩上衣, 正肩,  可爱短袖, 正肩t恤","2, 17, 18"
59bde2ff44363b68c698eb37,66448181000000001e01dded,"浅色系, 宽松短袖,  浅色系","17, 12"
59bde2ff44363b68c698eb37,66433715000000001e0221ec,"鞋子, 夏日鞋子推荐, 丑萌大头,  丑萌大头, 鞋","8, 12"
59bde2ff44363b68c698eb37,6641ea7b000000001e02c9bf,夏日罩衫,12
59bde2ff44363b68c698eb37,663f198c000000001e01a8e6," 半身裙, 半裤, 半身裙","7, 14"
59bde2ff44363b68c698eb37,663ca5a6000000001e02d6e2,"正肩t恤, 短袖, 正肩,  短袖","17, 18"
59bde2ff44363b68c698eb37,663b4396000000001e026d4e," 吊带, 吊带, 连衣裙,  套装, 连衣, 套装, 日宝藏小裙子","14, 4, 17"
59bde2ff44363b68c698eb37,6638a983000000001e02619e,"宽松短袖, T恤,  宽松短袖","17, 18"
59bde2ff44363b68c698eb37,662c99c2000000001c00931c,"背心, 吊带裙, 吊带,  背心","17, 14, 12"
59bde2ff44363b68c698eb37,662b59600000000003023582,"鞋子, 这期的鞋, 得物买鞋推荐, 这期的鞋子, 鞋, t所有同款","8, 12"
59bde2ff44363b68c698eb37,6628ba41000000000d0326dd,"家居服,  家居服, 睡衣",4
59bde2ff44363b68c698eb37,66276981000000001c00729a,"正肩t恤, 短袖, 正肩,  短袖","17, 18"
59bde2ff44363b68c698eb37,66261e14000000001c005b38,"韩系,  韩系, 衬衫","5, 18"
59bde2ff44363b68c698eb37,66235f13000000000d03192c,"宝藏饰品,  项链, 小众配饰, 耳环,  耳环, 项链,  宝藏饰品","6, 15"
59bde2ff44363b68c698eb37,6621e1960000000003020c31,防晒衣,6
59bde2ff44363b68c698eb37,661f84ea000000000d031023," 吊带, 吊带, 连衣裙, 连衣, get同款, ，淘漂亮衣服, 的漂亮连衣,  春夏小裙子, 参考参考搭配, 春夏小裙子, 惊喜 版型, 漂亮连衣裙, 淘漂亮衣服","4, 17, 12, 14, 1"
59bde2ff44363b68c698eb37,66029e9e0000000012034ac0,"鞋子,  鞋子,  鞋子推荐, 鞋子推荐, 单鞋",8
59bde2ff44363b68c698eb37,6601460d00000000120370d1,"短袖,  吊带, 吊带,  短上衣,  短袖,  韩系, 短上衣, 韩系,  春日内搭, 春日内搭","4, 12, 17, 5"
59bde2ff44363b68c698eb37,65d455d8000000000b0189c8,衬衫,18
59bde2ff44363b68c698eb37,65d2dbe6000000000b0238d1,"连衣,  连衣, 连衣裙,  连衣裙","4, 14"
59bde2ff44363b68c698eb37,65d1b72d000000000b02149c,"裙, 裙子,  裙,  裙子",14
59bde2ff44363b68c698eb37,65c38f8b0000000001030a64," 格雷系, 格雷系",12
59bde2ff44363b68c698eb37,65a64efe000000002900f9e0,"雷锋帽推荐, 大头围帽, 俺头, 大头围帽子, 大头,  雷锋帽推荐",12
59bde2ff44363b68c698eb37,65782e56000000000902539b,"圣诞毛, 圣诞毛衣","6, 11"
59bde2ff44363b68c698eb37,656ef19c000000000700a86d,"宽松版型裤, 宽松版型","7, 12"
59bde2ff44363b68c698eb37,656d9629000000000801fe16," 学院风, 毛, 毛衣, 学院风,  毛衣,  毛","3, 12, 11"
59bde2ff44363b68c698eb37,656c4edf00000000090217b5," 配饰, 配饰",6
59bde2ff44363b68c698eb37,654b345b000000000f029f32,"马甲, 羽绒服,  羽绒,  马甲搭配, 马甲搭配, 羽绒,  马甲,  羽绒服","4, 6, 12"
59bde2ff44363b68c698eb37,6548a0e900000000230386f7,"包包推荐, 包",17
59bde2ff44363b68c698eb37,65475340000000002201e623,学院风,12
59bde2ff44363b68c698eb37,65460cbe000000002201c101,"羽绒, 羽绒服推荐, 羽绒服","4, 6"
59bde2ff44363b68c698eb37,6544b3b7000000002500be63,"内搭, 内搭推荐, 弊神器 内搭",12
59bde2ff44363b68c698eb37,6540cce80000000025023c88,"学院风, 针织开衫,  秋冬毛衣, 秋冬毛,  秋冬毛,  针织开衫, 秋冬毛衣","3, 11, 12"
59bde2ff44363b68c698eb37,653d1fca0000000025017240,"上海美食推荐, 天气特舒服",12
59bde2ff44363b68c698eb37,6538af1e000000002201cbc0," 一衣, 羽绒, 羽绒服, 一衣","4, 6"
59bde2ff44363b68c698eb37,6537a1f1000000002500833d,"大衣, 韩系,  韩系","10, 5"
59bde2ff44363b68c698eb37,653634220000000025014797,"秋冬毛衣,  秋冬毛衣, 秋冬毛,  秋冬毛","3, 11"
59bde2ff44363b68c698eb37,6534e8930000000025014326," 小众鞋子,  鞋子推荐, 小众鞋子, 小皮鞋, 鞋子推荐",8
59bde2ff44363b68c698eb37,6532471c000000002303834b," 内搭,  配饰, 内搭, 配饰","6, 12"
59bde2ff44363b68c698eb37,652e5541000000001c016294,"羽绒, 冬季棉服,  羽绒","6, 11"
59bde2ff44363b68c698eb37,652d16d8000000002202a404,"毛衣开衫, 秋冬毛衣,  毛衣开衫, 秋冬毛","3, 11"
59bde2ff44363b68c698eb37,65291562000000002101f4ed," 学院风, 学院风,  西装,  日系, 大衣, 西装, 日系","4, 10, 12"
59bde2ff44363b68c698eb37,6526711a0000000023019fb8,"毛衣开衫, 毛, 毛衣,  毛衣搭配, 毛衣搭配","3, 11"
59bde2ff44363b68c698eb37,652521bc000000001a016c92,"小众帽子, 毛, 小众帽,  毛","3, 12"
59bde2ff44363b68c698eb37,6523bea9000000001d039a50,"包, 包包推荐,  双肩, 双肩",17
59bde2ff44363b68c698eb37,652128b2000000001c0169af,"厚外套, 羽绒, 羽绒服,  厚外套","4, 6, 10"
59bde2ff44363b68c698eb37,651fe7590000000023018546,"长袖, 内搭,  内搭推荐, 内搭推荐,  内搭","17, 12"
59bde2ff44363b68c698eb37,651e79e5000000001a0144c6,"游穿到的裙, 游穿到的裙子, 百褶裙","6, 14"
59bde2ff44363b68c698eb37,6501900c00000000130342b1,"宝藏裙子,  宝藏裙子, 半身裙",14
5dc1314700000000010050d9,663de419000000001e024c9f,"穿的洞洞鞋,  韩系,  洞洞鞋, 韩系, 夏天快速搭配, o感软，鞋子","8, 12, 5"
5dc1314700000000010050d9,663b5c00000000001e01c418,"宽松短袖, 些百搭T恤,  T恤,  宽松短袖","17, 18"
5dc1314700000000010050d9,66389e85000000001e02c3f1,"韩系,  韩系",5
5dc1314700000000010050d9,662f6e1c000000001e02fc98,"吊带,  韩系,  吊带内搭, 吊带内搭, 韩系","17, 5"
5dc1314700000000010050d9,662cbfc2000000001c0094d3,"连衣裙, 连衣,  韩系,  裙子, 韩系,  连衣裙, 裙子,  连衣","4, 14, 5"
5dc1314700000000010050d9,66220ae6000000001c0091fc,"韩系,  韩系",5
5dc1314700000000010050d9,661e3eb2000000001c008dc4,"鞋子, 百搭老爹鞋,  鞋子,  韩系, re💗 搭配, 韩系,  鞋","8, 12, 5"
5dc1314700000000010050d9,6613bf00000000001b0119b1,"T恤,  T恤, 韩系,  韩系","5, 18"
5dc1314700000000010050d9,660a866b000000001b01345b,"韩系,  韩系",5
5dc1314700000000010050d9,6601669e00000000140052a6," 帆布鞋, 匡威心意系,  宝藏鞋子, 宝藏鞋子, 帆布鞋","8, 12"
5dc1314700000000010050d9,65f7f25a0000000012032e44,"韩系,  韩系",5
5dc1314700000000010050d9,65eae57f000000000b00e27d,手机壳和镜,9
5dc1314700000000010050d9,65e2f939000000000b01a21d," 韩系, 韩系, 做旧工装,  做旧工装, 做旧工装夹克","4, 10, 5"
5dc1314700000000010050d9,65debeb6000000000b0177fb,"鞋子,  鞋子,  韩系,  鞋子推荐, 韩系, 鞋,  鞋, 鞋子推荐","8, 5"
5dc1314700000000010050d9,65dc5aab000000000b022710,"鞋子, 早春鞋子推荐, 鞋, 海熊老爹鞋",8
5dc1314700000000010050d9,65d47e1e000000000b01a53a,"好穿的毛衣, 古好穿的毛,  毛衣, 古好穿的毛衣,  毛衣搭配, 毛衣搭配,  毛","3, 11"
5dc1314700000000010050d9,65c1c3e90000000001031188,"的草莓香包, 好物推荐,  好物推荐","13, 12"
5dc1314700000000010050d9,65ba18cc00000000110078f5,"裤, 也常穿的裤",7
5ca9972a0000000012013e75,663da810000000001e01f8c5,"收腹提臀裤,  微胖显瘦, 内女士内裤, 微胖显瘦","7, 2"
5ca9972a0000000012013e75,663cbb24000000001e01e787,"神仙裙子,  神仙裙子, 低胸的长裙,  神仙裙",14
5598776967bc6517869ba1e7,665089b1000000000c01a710," 牛仔裤,  吊带, 吊带,  裙子,  裙, 裙, 裙子, 牛仔裤","14, 7, 17"
5598776967bc6517869ba1e7,664f1fc1000000001303f178," 时髦单品, 时髦单品",6
5f4a12ae0000000001008db3,665ef7370000000006007824," 收腰版型,  显瘦裙,  显瘦,  温柔连衣,  也很显瘦, 满的格子裙, 温柔连衣, 显瘦裙子,  显瘦裙子","2, 1, 14, 12"
5571c3f6f5a263537a0ee7bb,66554beb0000000005005ea0,"墨镜,  墨镜,  时髦单品, 时髦单品, 墨镜推荐,  墨镜推荐","6, 9"
5571c3f6f5a263537a0ee7bb,6653eb25000000001401a1e7,"鞋子,  鞋,  鞋子, 鞋",8
58f2182d5e87e766805f2397,665d6626000000001401b78a,发型,3
5de8a4310000000001001a39,664b096d000000000f00e3da,"滴高饱和吊带, ba的私服, ma罗马鞋, 应上了球衣, 齿轮罗马鞋, 马卡龙色系, 运动拖地裤","17, 12, 8, 9, 7"
60ffc86c000000000101c6d3,6656d643000000001303d39a, 波点上衣,4
55e00cacf5a263287c88c283,666316560000000006004c6f,"植物系,  植物系",19
55e00cacf5a263287c88c283,6662a694000000000e0321f5,"植物系,  植物系",19
5a3735774eacab0d3461e3ac,66580aa7000000001500bb88,拍滴 滤镜,9
5a2021f84eacab1e2a48ad6d,64c9f424000000001201c2ad,"紧才会显瘦, 一定要系","2, 12"
6092aa940000000001004cd5,6650413400000000050049f2,趁换季把衣,4
6092aa940000000001004cd5,664f14030000000005005560,"表壳、表链, 男士手表推荐, 不失浪漫风, 米龙冰峰系","17, 12"
6092aa940000000001004cd5,664d6e1900000000160116ed,"己穿着舒服, 盐系,  盐系","4, 13"
6092aa940000000001004cd5,6648658e000000001401bf24,"该穿什么鞋,  洞洞鞋, 帖舒适好搭配, 身一体成型","8, 12"
6092aa940000000001004cd5,664759150000000014019bb7,战 龙卷风,0
6092aa940000000001004cd5,66473cf7000000001401a16c," 👚情侣装,  情侣短袖, POLO衫, 是天冷做内搭, 情侣短袖, 是亮丽的风, ，面料版型","0, 17, 12, 6, 1"
6092aa940000000001004cd5,6646cda20000000014018fe5,"负离子吹风, 放一个吹风, 一个收纳包, 钟搞定发型, 分钟搞定发型, 纳，随身装, 加班爱掉头发, 加班爱掉头","3, 17, 12"
6092aa940000000001004cd5,664477b9000000001e034b0a,"体育生白袜, 定要做好身材, 爽~ 白袜, 只有硬着头, 材管理这款","8, 12"
6092aa940000000001004cd5,6642cd24000000001e0311ef,"！ 流线型, 离感受这款, 交互生态系",12
6092aa940000000001004cd5,6640b8a9000000001e0309bb,"量惊喜券包, ao配送服, ，这波羊毛, 一起薅羊毛, ，大理的风","0, 11, 12"
6092aa940000000001004cd5,663eeb8c000000001e036a4e,"na真丝夹克, 心动约会装, 丝夹克/衬衫, 日，海洋元素, ，阔形版型, 破洞牛仔裤, /短袖T内搭, 衬衫/T恤,  短袖, 形版型修饰, 计不易撞衫, 置印花 单品, 抹清凉的风, 盘与仪表装, 日必备T恤, 适！ 长袖, 单品自由混搭, rina系","0, 17, 12, 11, 18, 6, 7"
6092aa940000000001004cd5,663dda08000000001e03a95d,"和脚臭白袜, 体育生白袜",8
6092aa940000000001004cd5,6635f61d000000001e031435,光脚自由主义,12
6092aa940000000001004cd5,66344f72000000001e03a7fd,白袜,7
6092aa940000000001004cd5,662f4f84000000001e034456, 戴副墨镜,9
6092aa940000000001004cd5,662b70710000000001006fe2,"场小假新风, 正装, 力脆层来包,  正装","0, 17, 4"
6092aa940000000001004cd5,6629c33b0000000001031d92,"遇到过白袜,  白袜, 喜欢脱了鞋","8, 7, 12"
6092aa940000000001004cd5,662313070000000004019212," 怎么舒服, 正装,  小皮鞋推荐,  皮鞋黑袜, 这就是跟风,  正装,  光脚穿鞋, 小皮鞋推荐, 单的乐福鞋, 光脚不穿袜","4, 0, 8, 12"
6092aa940000000001004cd5,6621d0880000000001007d64," 怎么舒服, 正装,  小皮鞋推荐,  皮鞋黑袜, 就不爱穿袜,  正装,  正装皮鞋, 小皮鞋推荐, 单的乐福鞋","4, 8, 12"
6092aa940000000001004cd5,6620ded0000000000401bd1a,"袖T恤短裤, 色系列服饰, 晒服 再搭配, 感短袖T恤,  白袜, 国色系列服, 闲运动鞋推荐, ol运动鞋,  运动装, 宁中国色系, 中国文化系, 运动装,  中性风, 由畅快又型, 快来帮白袜, 中性风, ，凉感短袖, 休闲运动鞋","4, 0, 17, 12, 8, 9, 5, 18, 6, 7"
6092aa940000000001004cd5,661e81cc0000000001031115,廊架前面搭配,12
6092aa940000000001004cd5,661d09cd000000001a0119db,"MAGE风格, MAGE风, 又遇到同款","12, 1"
6092aa940000000001004cd5,661918e5000000001a013578,"正装,  正装黑袜, 然这么舒服, 正装黑袜,  正装","4, 8, 12"
6092aa940000000001004cd5,660e4c26000000001a017396,现在宛如衣,4
6092aa940000000001004cd5,660b7ae2000000001a010f8b,叔系,12
6092aa940000000001004cd5,6607dc7f000000001a015e85,"超方便的包,  户外背包, 关键是能装, 男生运动风, 柔软不勒肩","17, 12"
6092aa940000000001004cd5,66068b4a000000001a015b47,"运动风,  运动风",0
6092aa940000000001004cd5,6604dfa3000000001203f122,"正装,  正装, 正装丝袜,  正装丝袜,  正装皮鞋, 正装皮鞋","4, 8"
6092aa940000000001004cd5,6603dfc8000000001203c285," 正装, 帅气的西装, 出自己的风, 出自己的风格,  正装皮鞋, 正装皮鞋","4, 8, 12, 1"
6092aa940000000001004cd5,66027c3600000000120213b0,"正装,  正装, 定义完美型","4, 12"
6092aa940000000001004cd5,65f98307000000001203c168,圾，一阵风,0
6092aa940000000001004cd5,65f1333500000000120234a5,"手表推荐,  手表推荐, 风","0, 12"
6092aa940000000001004cd5,65eaefeb000000000102ae07," 叔系, 都不用换衣, 都会穿西装, 不用换衣服, 都不用换衣服,  正装,  正装皮鞋, 分享轻熟风, 搭了，叔系, 正装皮鞋","4, 0, 8, 12"
6092aa940000000001004cd5,65e6e1ac0000000001028dbe,"正装,  正装, 正装丝袜,  正装皮鞋,  正装丝袜, 健身房更衣, 身房一脱鞋","4, 16, 8"
6092aa940000000001004cd5,65cb591c0000000007025afc,"正装, 还有米酒风,  正装,  正装皮鞋, 正装皮鞋","4, 0, 8"
6092aa940000000001004cd5,65c30509000000002d0037d2,体育生白袜,8
6092aa940000000001004cd5,65c0bcb7000000002c013207,"IZE版型, 一件白色毛衣, 体育生白袜, 很有学院风, 件白色毛衣, 一件白色毛,  白毛衣, 你的纯欲系,  纯欲风,  白毛","8, 3, 11, 12"
6092aa940000000001004cd5,65bf5da4000000002c0137d8," 立领@衣,  轻熟风, 👔，牛仔裤,  衣, 套🧥，开衫, 恋商城 夹克, 城 夹克外套, 轻熟风","0, 4, 12, 6, 10, 7"
6092aa940000000001004cd5,65b8c042000000002d00094f," 衬衫, 衬衫, 衬衫怎么型",18
6092aa940000000001004cd5,65b75221000000002c03738d,"一下牛仔裤, 运动风,  运动风","0, 7"
6092aa940000000001004cd5,65b202b6000000002c03ac83,"这就是跟风, 里！ 承包, 适的运动鞋, 龙年显眼包","0, 8, 12"
6092aa940000000001004cd5,65acc755000000002c031f1e,"🏻 穿西装, 正装, 皮鞋黑袜,  皮鞋黑袜,  男士西服, 男士西服, 正装皮鞋","4, 8, 12"
6092aa940000000001004cd5,65ab45c9000000002c0295ad,"185白袜, 体育生白袜, 除了训练服","8, 4"
6092aa940000000001004cd5,65aa54c2000000002e001dda,"185白袜,  白袜","8, 7"
6092aa940000000001004cd5,65a90fde000000002903065c,"185白袜,  白袜","8, 7"
6092aa940000000001004cd5,65a6633d000000002a00408b,"185白袜,  白袜","8, 7"
6092aa940000000001004cd5,65a50afa000000001a00007e,"185白袜,  白袜","8, 7"
6092aa940000000001004cd5,65a11b6d000000001e00617c,"会发热的衣服, 会发热的衣,  时尚版型, 热的棉服夹克,  棉服, 面料，防风, 发热的衣服","4, 0, 12, 11, 6, 1"
6092aa940000000001004cd5,659f52fa000000001e004a9c,"还得是羽绒, 一般的棉服","6, 11"
6092aa940000000001004cd5,6598ca3f000000001d017a86,"正装, 是脱鞋进包, 皮鞋黑袜, 班都穿皮鞋,  皮鞋黑袜,  正装,  正装皮鞋","4, 8"
6092aa940000000001004cd5,659617220000000011016b77,"正装,  正装皮鞋,  正装, 正装皮鞋","4, 8"
6092aa940000000001004cd5,6594da00000000001a0034cd,"色短袖褂衫, 定CNY系, 的新年心头, 穿还是做内搭, 一条运动裤, 时髦显眼包, 鞋, 这就是跟风, 正黄色短袖, 都十分有型, 即使简单搭配, 式CNY元素","4, 0, 17, 12, 8, 6, 7, 1"
6092aa940000000001004cd5,6593b763000000001a0026d4,"户外装,  户外装",4
6092aa940000000001004cd5,6593952600000000110177e1," 椿风, 气煮茶】系, 验~ 椿风","0, 12"
6092aa940000000001004cd5,6592acab000000001a02a7e7," 正装, 上了黑西装",4
6092aa940000000001004cd5,65927a5f000000001a003360," 这就上头, 起带着巨型",12
6092aa940000000001004cd5,65914924000000001d0144c0,"字弟弟同款, 看到爆 搭配",12
6092aa940000000001004cd5,658fbab2000000001102c89f,也不是日系,12
6092aa940000000001004cd5,657c13e2000000003801f7c2,"多少有点毛, 课 运动包,  骑行装, 一套骑行装","4, 17, 3, 12"
6092aa940000000001004cd5,65755d640000000038020e02,想你的风,0
6092aa940000000001004cd5,65728cd6000000003801de34,"自热靴,  自热靴, 休闲运动鞋",8
6092aa940000000001004cd5,656ee2de0000000039031746," 伴郎服, 伴郎服",4
6092aa940000000001004cd5,6569a92c0000000038033a06,"告诉你，搭配, 心粉丝的推荐, 正装, 强 都是风,  正装","4, 0, 12"
6092aa940000000001004cd5,656999610000000039030f0a," 治愈系风,  治愈系, 治愈系, 题的清新风格, 题的清新风","0, 12"
6092aa940000000001004cd5,65686bb4000000003802eba4,"重又不失风,  保暖有型, 双黑色板鞋, 色长袖T恤, 色羊毛开衫, 和灰色长袖, 刚的好 内搭, 工学 再搭配, 弹力休闲裤, 环保安心绒, 件黑色羊毛, 男士商务风,  觉得叔系","17, 12, 8, 11, 18, 6, 7"
6092aa940000000001004cd5,65671117000000003802debd,"吹过你的头,  治愈系风,  治愈系, 去有风, 治愈系, 吹过你的头发","0, 3, 12"
6092aa940000000001004cd5,65655c6b00000000390332f9,"工学 短款,  保暖有型,  冬季羽绒,  短款,  羽绒, 普通羽绒服,  羽绒服","4, 6, 12"
6092aa940000000001004cd5,6562d357000000001701f58a,"户外服装,  自由和风, 外的羽绒服,  户外服装,  户外服,  羽绒, 户外的羽绒","4, 6, 0"
6092aa940000000001004cd5,6561b5e7000000001b00cd06," 老钱风, 高尔夫球鞋, 配个休闲裤, 裤，老钱风, 康高尔夫鞋, 呆板的西装","8, 7, 4, 12"
6092aa940000000001004cd5,6561543d000000001b00ddf3,"分分钟上头, 被气氛所包",12
6092aa940000000001004cd5,655acba800000000320097cf," 轻熟风, 黑色轻熟风,  简单舒服, 色轻熟风套装, 刻意穿西装","0, 1, 4, 12"
6092aa940000000001004cd5,65598a63000000003200267d,"黑色休闲裤, 尽显英伦风, 绿色猎装夹克, 排扣西装套装, 扣格纹西装, 得简单有型, 装夹克 搭配, 拉满 短款","4, 7, 10, 12"
6092aa940000000001004cd5,6558311e000000001100f450," 爬山装, 衣、冲锋裤, 会携带的装, 锋衣羽绒服, 锋裤 双肩, 合一冲锋衣,  专注羽绒, 裤 双肩包, 还防水防风, 司登高鹅绒, 较看重衣服, 户外冲锋衣, 比较看重衣服","4, 0, 17, 12, 6, 7"
6092aa940000000001004cd5,6555e8880000000032005672,"一件羽绒服, 里！ 承包, 靠一件羽绒,  长款,  这件长款, 这就是跟风,  羽绒,  羽绒服","4, 6, 0, 12"
6092aa940000000001004cd5,655491190000000032003c51,"衣、冲锋裤, 锋裤 双肩,  露营装, 带的运动装, 裤 双肩包, 还防水防风, 我很看重衣服, 户外冲锋衣, 很看重衣服,  冲锋衣","4, 0, 17, 12, 7"
6092aa940000000001004cd5,65534f91000000001701e070,"喜欢穿西装, 想穿得舒服, 场穿搭新风","4, 1"
6092aa940000000001004cd5,655197b9000000001703617c,"，避免冷风,  大众体型, LE羽绒服, PLE羽绒, 的热舒适系, 冬的羽绒服, 过冬的羽绒","0, 6, 4, 12"
6092aa940000000001004cd5,6550622c0000000032029f7a,"体育生黑袜, 健身房更衣","8, 16"
6092aa940000000001004cd5,654cb34b0000000032004c04,"豆舒适男装, 工学 短款, 白鹅绒 搭配,  保暖有型,  轻熟风, 豆舒暖鹅绒, 秋冬轻熟风, 舒暖鹅绒服,  舒暖鹅绒, 学 短款夹克, 的这个色系","0, 4, 12, 9, 6, 10"
6092aa940000000001004cd5,6549cefc000000001f03f126,"，避免冷风, 双复古跑鞋, ，大众体型,  · 再搭配,  羽绒, 冬的羽绒服, 过冬的羽绒,  羽绒服","0, 4, 12, 8, 6"
6092aa940000000001004cd5,6539fdc7000000001f004e52,"拿到的这款, 名🈶 会搭配, 本植物的风, 手袋出街装","0, 17, 12"
6092aa940000000001004cd5,65389d59000000001f03aa1d,"色运动套装, 绿色运动套装","4, 6"
6092aa940000000001004cd5,653642dd000000001e022ef4,"验当一把风, 特的服装风格, 独特的服装, 王鹤棣同款, 是标志T恤, 套+牛仔裤, 白色运动鞋, 样的基础衣, 造独特的服, 扎染牛仔外套","0, 4, 12, 8, 18, 10, 7, 1"
6092aa940000000001004cd5,652e833d000000001e02d2f1,"白袜,  白袜",7
6092aa940000000001004cd5,6529fb39000000001e00cc30,"房秒变爹系, 忘带健身服, 真担心衬衫,  真担心衬衫","7, 12, 18"
6092aa940000000001004cd5,652ce84b000000001d0146a8,"《你的背包, 之间的关系,  室友关系","17, 12"
6092aa940000000001004cd5,65290946000000001e020627,"骑行装,  骑行装",12
6092aa940000000001004cd5,6523b2b2000000001f039840,"是我穿搭单品,  长袖T恤, 种风格的衣服, 品质感 内搭, 九牧王男裤, 失质感的风格, 准备的秋装, 的 不论搭配, 种风格的衣, 加上一件毛, 以中和西服, 立领的长袖, gji长绒, 一件毛呢外套, 失质感的风, 领的长袖衫","4, 0, 17, 12, 3, 18, 10, 7"
6092aa940000000001004cd5,65163127000000001e033d0b,"西装,  西装",4
6092aa940000000001004cd5,6518d543000000001e0303a7,"👖➕白衬衫, 裤👖➕白衬衫,  没衬衫, 士 牛仔裤, 衬衫怎么型","7, 18"
6092aa940000000001004cd5,6514e32a000000001d014936," 情侣内裤, 地穿了同款, 款情侣内裤","7, 12"
6092aa940000000001004cd5,6513b6bd000000001e02a966,怕没气掉链,12
6092aa940000000001004cd5,64fef086000000001e03d991,"绿色工装外套, 工装外套搭配, 拼接工装衬衫, ，质感有型, 来双低帮靴, 接工装衬衫, 宽松，修饰, 你们的秋装, 的新中式风格, 日常工装风, 来双低帮靴子, ，明星同款, 咖色工装裤","4, 0, 12, 8, 9, 18, 6, 10, 7"
