UserID,Video,Main_Category_list
16,3,"['Technology', 'Animation/Anime', 'Dance', 'Social and Political News', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships']"
16,4,"['Music', 'Satirical Parody', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Animation/Anime', 'Satirical Parody', 'Public Service Advertising', 'Music', 'Cute Pets', 'Workplace/Interpersonal Relationships', 'Dance', 'Technology', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Technology', 'Outfit Recommendations', 'Satirical Parody', 'Street Interviews', 'Outfit Recommendations', 'Art Creation']"
16,5,"['Cute Pets', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Social and Political News', 'Art Creation', 'Cute Pets', 'Cute Pets', 'Creative Editing/Dubbing', 'Satirical Parody', 'Satirical Parody', 'Satirical Parody', 'Social and Political News']"
16,6,"['Satirical Parody', 'Outfit Recommendations', 'Social and Political News', 'Cute Pets', 'Animation/Anime', 'Cute Pets', 'Outfit Recommendations', 'Social and Political News', 'Education and Campus', 'Local Culture and Tourism', 'Cute Pets', 'Cute Pets', 'Social and Political News', 'Sports']"
16,7,"['Automobiles', 'Cute Pets', 'Outfit Recommendations', 'Film/Variety Editing', 'Outfit Recommendations', 'Games', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Sports', 'Dance', 'Landscape Photography', 'Automobiles', 'Medical Health', 'Street Interviews', 'Satirical Parody', 'Food', 'Street Interviews', 'Satirical Parody']"
16,8,"['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Product Review', 'Art Creation', 'Outfit Recommendations', 'Satirical Parody', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Medical Health', 'Outfit Recommendations', 'Cute Pets', 'Creative Editing/Dubbing', 'Social and Political News', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Satirical Parody', 'Product Review', 'Technology', 'Popular Science', 'Outfit Recommendations']"
16,9,"['Street Interviews', 'Animation/Anime', 'Medical Health', 'Medical Health', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Satirical Parody', 'Medical Health', 'Satirical Parody', 'Outfit Recommendations', 'Product Review', 'Medical Health', 'Popular Science', 'Outfit Recommendations', 'Movie Commentary', 'Popular Science', 'Art Creation', 'Landscape Photography', 'Art Creation', 'Popular Science', 'Art Creation']"
16,10,"['Workplace/Interpersonal Relationships', 'Medical Health', 'Outfit Recommendations', 'Satirical Parody', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Satirical Parody', 'Outfit Recommendations', 'Games', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Medical Health', 'Outfit Recommendations', 'Medical Health', 'Product Review', 'Social and Political News', 'Satirical Parody', 'Sports']"
16,11,"['Social and Political News', 'Social and Political News', 'Landscape Photography', 'Outfit Recommendations', 'Cute Pets', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Film/Variety Editing', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Technology', 'Social and Political News']"
16,12,"['Cute Pets', 'Cute Pets', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Cute Pets', 'Product Review', 'Creative Editing/Dubbing', 'Technology', 'Celebrity Entertainment', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Satirical Parody', 'Cute Pets', 'Landscape Photography', 'Outfit Recommendations']"
16,13,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Social and Political News', 'Celebrity Entertainment', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Satirical Parody', 'Product Review', 'Short Skits', 'Art Creation', 'Popular Science', 'Satirical Parody', 'Medical Health', 'Satirical Parody', 'Satirical Parody', 'Music', 'Product Review']"
16,14,"['Local Culture and Tourism', 'Workplace/Interpersonal Relationships', 'Animation/Anime', 'Satirical Parody', 'Satirical Parody', 'Outfit Recommendations', 'Celebrity Entertainment', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Animation/Anime', 'Social and Political News']"
17,1,"['Popular Science', 'Education and Campus', 'Outfit Recommendations', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Popular Science', 'Medical Health', 'Popular Science', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Popular Science']"
17,2,"['Fitness and Beauty', 'Local Culture and Tourism', 'Film/Variety Editing', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Art Creation', 'Art Creation', 'Skill Sharing', 'Fitness and Beauty', 'Art Creation', 'Art Creation', 'Short Skits', 'Creative Editing/Dubbing', 'Food', 'Dance', 'Fitness and Beauty', 'Film/Variety Editing']"
17,3,"['Product Review', 'Education and Campus', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Cute Pets', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Fitness and Beauty', 'Social and Political News', 'Animation/Anime', 'Skill Sharing', 'Fitness and Beauty', 'Popular Science', 'Landscape Photography', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations']"
17,4,"['Outfit Recommendations', 'Cute Pets', 'Cute Pets', 'Street Interviews', 'Art Creation', 'Social and Political News', 'Outfit Recommendations', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Movie Commentary', 'Social and Political News', 'Cute Pets']"
17,5,"['Cute Pets', 'Cute Pets', 'Technology', 'Fitness and Beauty', 'Social and Political News', 'Fitness and Beauty', 'Social and Political News', 'Cute Pets', 'Cute Pets', 'Education and Campus', 'Satirical Parody', 'Fitness and Beauty']"
17,6,"['Landscape Photography', 'Skill Sharing', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Street Interviews', 'Landscape Photography', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Cute Pets', 'Food', 'Outfit Recommendations', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations']"
17,7,"['Popular Science', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'Product Review', 'Cute Pets', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
17,8,"['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Education and Campus', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Product Review', 'Education and Campus', 'Creative Editing/Dubbing', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Product Review', 'Cute Pets']"
17,9,"['Short Skits', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Animation/Anime', 'Local Culture and Tourism', 'Art Creation', 'Art Creation', 'Street Interviews', 'Art Creation', 'Outfit Recommendations', 'Satirical Parody', 'Technology', 'Fitness and Beauty', 'Education and Campus', 'Education and Campus', 'Satirical Parody']"
17,10,"['Workplace/Interpersonal Relationships', 'Satirical Parody', 'Cute Pets', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Social and Political News', 'Product Review', 'Animation/Anime', 'Art Creation', 'Satirical Parody', 'Short Skits', 'Product Review', 'Education and Campus', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Social and Political News', 'Social and Political News', 'Food', 'Outfit Recommendations']"
17,11,"['Satirical Parody', 'Social and Political News', 'Education and Campus', 'Animation/Anime', 'Film/Variety Editing', 'Animation/Anime', 'Animation/Anime', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Satirical Parody', 'Cute Pets', 'Popular Science', 'Social and Political News', 'Outfit Recommendations']"
17,12,"['Product Review', 'Film/Variety Editing', 'Workplace/Interpersonal Relationships', 'Movie Commentary', 'Short Skits', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations']"
17,13,"['Social and Political News', 'Creative Editing/Dubbing', 'Home Life', 'Sports', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Cute Pets', 'Vlog/Insights Sharing', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations']"
17,14,"['Cute Pets', 'Cute Pets', 'Short Skits', 'Social and Political News', 'Animation/Anime', 'Outfit Recommendations', 'Satirical Parody', 'Street Interviews', 'Art Creation', 'Education and Campus', 'Popular Science', 'Fitness and Beauty', 'Popular Science', 'Outfit Recommendations', 'Short Skits', 'Fitness and Beauty']"
18,1,"['Vlog/Insights Sharing', 'Social and Political News', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Education and Campus', 'Landscape Photography', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Street Interviews', 'Satirical Parody', 'Medical Health', 'Product Review']"
18,2,"['Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Landscape Photography', 'Popular Science', 'Education and Campus', 'Popular Science', 'Education and Campus', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Landscape Photography', 'Travel', 'Landscape Photography', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Landscape Photography']"
18,3,"['Art Creation', 'Outfit Recommendations', 'Celebrity Entertainment', 'Food', 'Short Skits', 'Outfit Recommendations', 'Popular Science', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Creative Editing/Dubbing', 'Popular Science', 'Landscape Photography', 'Finance', 'Popular Science', 'Landscape Photography', 'Fitness and Beauty', 'Outfit Recommendations', 'Street Interviews', 'Public Service Advertising']"
18,4,"['Landscape Photography', 'Travel', 'Cute Pets', 'Landscape Photography', 'Landscape Photography', 'Medical Health', 'Landscape Photography', 'Outfit Recommendations', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Celebrity Entertainment', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Vlog/Insights Sharing', 'Food', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Social and Political News']"
18,5,"['Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Fitness and Beauty', 'Social and Political News', 'Short Skits', 'Fitness and Beauty', 'Public Service Advertising', 'Education and Campus', 'Satirical Parody']"
18,6,"['Art Creation', 'Popular Science', 'Local Culture and Tourism', 'Local Culture and Tourism', 'Art Creation', 'Popular Science', 'Product Review', 'Social and Political News', 'Technology', 'Music', 'Fitness and Beauty', 'Skill Sharing', 'Outfit Recommendations', 'Social and Political News', 'Automobiles', 'Celebrity Entertainment']"
18,7,"['Social and Political News', 'Social and Political News', 'Vlog/Insights Sharing', 'Satirical Parody', 'Music', 'Street Interviews', 'Outfit Recommendations', 'Outfit Recommendations', 'Local Culture and Tourism', 'Social and Political News', 'Social and Political News']"
18,8,"['Product Review', 'Automobiles', 'Travel', 'Medical Health', 'Art Creation', 'Music', 'Social and Political News', 'Product Review', 'Food', 'Food', 'Satirical Parody', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Fitness and Beauty', 'Product Review', 'Workplace/Interpersonal Relationships']"
18,9,"['Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Education and Campus', 'Celebrity Entertainment', 'Product Review', 'Movie Commentary', 'Landscape Photography', 'Celebrity Entertainment', 'Popular Science', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Product Review', 'Social and Political News', 'Technology', 'Street Interviews', 'Public Service Advertising', 'Outfit Recommendations']"
18,10,"['Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Landscape Photography', 'Landscape Photography', 'Travel', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Street Interviews', 'Medical Health', 'Local Culture and Tourism', 'Satirical Parody', 'Street Interviews', 'Social and Political News', 'Medical Health', 'Travel', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Education and Campus']"
18,11,"['Landscape Photography', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Medical Health', 'Outfit Recommendations', 'Sports', 'Sports', 'Sports', 'Social and Political News', 'Sports', 'Outfit Recommendations', 'Street Interviews', 'Local Culture and Tourism', 'Local Culture and Tourism']"
18,12,"['Home Life', 'Local Culture and Tourism', 'Sports', 'Social and Political News', 'Local Culture and Tourism', 'Technology', 'Popular Science', 'Local Culture and Tourism', 'Automobiles', 'Automobiles', 'Vlog/Insights Sharing', 'Sports', 'Sports', 'Product Review', 'Product Review']"
18,13,"['Landscape Photography', 'Local Culture and Tourism', 'Education and Campus', 'Outfit Recommendations', 'Landscape Photography', 'Education and Campus', 'Popular Science', 'Landscape Photography', 'Landscape Photography', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Product Review', 'Music', 'Film/Variety Editing', 'Education and Campus', 'Outfit Recommendations']"
18,14,"['Landscape Photography', 'Landscape Photography', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Technology', 'Satirical Parody', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Landscape Photography', 'Landscape Photography', 'Popular Science', 'Art Creation', 'Landscape Photography', 'Landscape Photography', 'Landscape Photography']"
20,1,"['Popular Science', 'Celebrity Entertainment', 'Food', 'Workplace/Interpersonal Relationships', 'Product Review', 'Medical Health', 'Satirical Parody', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Celebrity Entertainment', 'Popular Science', 'Music', 'Film/Variety Editing', 'Cute Pets']"
20,2,"['Satirical Parody', 'Food', 'Food', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Fitness and Beauty', 'Education and Campus', 'Food', 'Social and Political News', 'Music', 'Popular Science', 'Local Culture and Tourism', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Art Creation', 'Food', 'Technology', 'Medical Health', 'Satirical Parody']"
20,3,"['Outfit Recommendations', 'Outfit Recommendations', 'Street Interviews', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Medical Health', 'Outfit Recommendations', 'Medical Health', 'Satirical Parody', 'Satirical Parody', 'Finance']"
20,4,"['Education and Campus', 'Outfit Recommendations', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Celebrity Entertainment', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Education and Campus']"
20,5,"['Celebrity Entertainment', 'Music', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Satirical Parody', 'Social and Political News', 'Travel', 'Social and Political News', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Social and Political News']"
20,6,"['Food', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Social and Political News', 'Food', 'Satirical Parody', 'Social and Political News', 'Education and Campus', 'Food', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Review']"
20,7,"['Workplace/Interpersonal Relationships', 'Popular Science', 'Outfit Recommendations', 'Art Creation', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Medical Health', 'Street Interviews', 'Social and Political News', 'Automobiles', 'Technology', 'Public Service Advertising', 'Art Creation', 'Celebrity Entertainment', 'Landscape Photography', 'Outfit Recommendations', 'Home Life', 'Food', 'Food']"
20,8,"['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Street Interviews', 'Social and Political News', 'Music', 'Education and Campus', 'Outfit Recommendations', 'Cute Pets', 'Creative Editing/Dubbing', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Vlog/Insights Sharing', 'Dance', 'Fitness and Beauty']"
20,9,"['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Film/Variety Editing', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Satirical Parody', 'Cute Pets', 'Celebrity Entertainment', 'Social and Political News', 'Outfit Recommendations', 'Education and Campus', 'Satirical Parody', 'Food']"
20,10,"['Social and Political News', 'Technology', 'Street Interviews', 'Education and Campus', 'Landscape Photography', 'Art Creation', 'Technology', 'Outfit Recommendations']"
20,11,"['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Street Interviews', 'Vlog/Insights Sharing', 'Product Review', 'Medical Health', 'Travel', 'Local Culture and Tourism', 'Education and Campus', 'Public Service Advertising', 'Popular Science', 'Landscape Photography', 'Social and Political News', 'Local Culture and Tourism', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Education and Campus', 'Local Culture and Tourism']"
20,12,"['Workplace/Interpersonal Relationships', 'Local Culture and Tourism', 'Outfit Recommendations', 'Skill Sharing', 'Education and Campus', 'Food', 'Local Culture and Tourism', 'Education and Campus', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships']"
20,13,"['Outfit Recommendations', 'Local Culture and Tourism', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Fitness and Beauty', 'Celebrity Entertainment', 'Social and Political News', 'Technology', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships']"
20,14,"['Workplace/Interpersonal Relationships', 'Education and Campus', 'Local Culture and Tourism', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Education and Campus', 'Social and Political News', 'Technology', 'Local Culture and Tourism', 'Outfit Recommendations', 'Medical Health', 'Technology', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Medical Health', 'Outfit Recommendations', 'Social and Political News', 'Vlog/Insights Sharing']"
21,1,"['Popular Science', 'Satirical Parody', 'Social and Political News', 'Technology', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Product Review', 'Fitness and Beauty', 'Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Technology', 'Film/Variety Editing', 'Fitness and Beauty', 'Food', 'Medical Health', 'Fitness and Beauty', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations']"
21,2,"['Workplace/Interpersonal Relationships', 'Popular Science', 'Public Service Advertising', 'Outfit Recommendations', 'Art Creation', 'Technology', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Satirical Parody', 'Games', 'Fitness and Beauty', 'Outfit Recommendations', 'Technology', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Popular Science', 'Celebrity Entertainment', 'Outfit Recommendations', 'Landscape Photography', 'Film/Variety Editing', 'Outfit Recommendations', 'Creative Editing/Dubbing']"
21,3,"['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Outfit Recommendations', 'Product Review', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Food', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Popular Science', 'Skill Sharing', 'Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Skill Sharing', 'Satirical Parody', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty']"
21,4,"['Social and Political News', 'Technology', 'Vlog/Insights Sharing', 'Satirical Parody', 'Outfit Recommendations', 'Product Review', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Product Review', 'Food', 'Food', 'Food', 'Street Interviews', 'Outfit Recommendations', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
21,5,"['Popular Science', 'Outfit Recommendations', 'Social and Political News', 'Popular Science', 'Satirical Parody', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Landscape Photography', 'Technology', 'Landscape Photography', 'Satirical Parody']"
21,6,"['Food', 'Satirical Parody', 'Food', 'Workplace/Interpersonal Relationships', 'Food', 'Food', 'Satirical Parody', 'Outfit Recommendations', 'Landscape Photography', 'Popular Science', 'Food', 'Technology', 'Education and Campus', 'Popular Science', 'Technology', 'Celebrity Entertainment', 'Workplace/Interpersonal Relationships', 'Landscape Photography', 'Technology', 'Product Review', 'Popular Science', 'Landscape Photography', 'Popular Science']"
21,7,"['Social and Political News', 'Landscape Photography', 'Social and Political News', 'Product Review', 'Technology', 'Outfit Recommendations', 'Satirical Parody', 'Landscape Photography', 'Technology', 'Popular Science', 'Satirical Parody', 'Satirical Parody', 'Landscape Photography', 'Product Review', 'Food', 'Product Review', 'Film/Variety Editing', 'Outfit Recommendations', 'Dance', 'Music']"
21,8,"['Fitness and Beauty', 'Technology', 'Medical Health', 'Outfit Recommendations', 'Satirical Parody', 'Outfit Recommendations', 'Fitness and Beauty', 'Fitness and Beauty', 'Product Review', 'Satirical Parody', 'Local Culture and Tourism', 'Outfit Recommendations', 'Outfit Recommendations', 'Medical Health', 'Medical Health', 'Satirical Parody', 'Food', 'Popular Science']"
21,9,"['Creative Editing/Dubbing', 'Medical Health', 'Satirical Parody', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Review', 'Social and Political News', 'Outfit Recommendations', 'Technology', 'Home Life', 'Outfit Recommendations', 'Satirical Parody', 'Social and Political News', 'Cute Pets']"
21,10,"['Sports', 'Education and Campus', 'Art Creation', 'Celebrity Entertainment', 'Social and Political News', 'Satirical Parody', 'Outfit Recommendations', 'Satirical Parody', 'Medical Health', 'Satirical Parody', 'Creative Editing/Dubbing', 'Sports', 'Technology', 'Fitness and Beauty', 'Outfit Recommendations', 'Film/Variety Editing', 'Education and Campus', 'Technology', 'Film/Variety Editing', 'Outfit Recommendations', 'Outfit Recommendations']"
21,11,"['Outfit Recommendations', 'Popular Science', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Art Creation', 'Fitness and Beauty', 'Outfit Recommendations', 'Film/Variety Editing', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Cute Pets', 'Fitness and Beauty', 'Medical Health']"
21,12,"['Social and Political News', 'Skill Sharing', 'Outfit Recommendations', 'Outfit Recommendations', 'Art Creation', 'Social and Political News', 'Landscape Photography', 'Landscape Photography', 'Outfit Recommendations', 'Education and Campus', 'Landscape Photography', 'Food', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Popular Science', 'Product Review', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Medical Health', 'Popular Science', 'Food']"
21,13,"['Local Culture and Tourism', 'Animation/Anime', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Technology', 'Satirical Parody', 'Skill Sharing', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Games', 'Technology', 'Outfit Recommendations', 'Technology', 'Technology', 'Outfit Recommendations', 'Technology']"
21,14,"['Technology', 'Satirical Parody', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Street Interviews', 'Short Skits', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Games', 'Product Review', 'Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Product Review', 'Food']"
23,1,"['Games', 'Art Creation', 'Cute Pets', 'Satirical Parody', 'Art Creation', 'Product Review', 'Short Skits', 'Outfit Recommendations', 'Outfit Recommendations', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Popular Science', 'Creative Editing/Dubbing', 'Medical Health', 'Cute Pets', 'Landscape Photography', 'Satirical Parody', 'Product Review', 'Sports']"
23,2,"['Fitness and Beauty', 'Outfit Recommendations', 'Film/Variety Editing', 'Film/Variety Editing', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Landscape Photography', 'Workplace/Interpersonal Relationships', 'Technology', 'Outfit Recommendations', 'Celebrity Entertainment', 'Outfit Recommendations']"
23,3,"['Outfit Recommendations', 'Satirical Parody', 'Medical Health', 'Outfit Recommendations', 'Satirical Parody', 'Satirical Parody', 'Music', 'Dance', 'Animation/Anime', 'Satirical Parody', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Art Creation', 'Creative Editing/Dubbing', 'Fitness and Beauty', 'Satirical Parody', 'Creative Editing/Dubbing']"
23,4,"['Education and Campus', 'Music', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Satirical Parody', 'Popular Science', 'Technology', 'Outfit Recommendations', 'Satirical Parody', 'Satirical Parody', 'Creative Editing/Dubbing', 'Satirical Parody', 'Satirical Parody', 'Medical Health', 'Animation/Anime']"
23,5,"['Dance', 'Short Skits', 'Technology', 'Celebrity Entertainment', 'Social and Political News', 'Social and Political News', 'Film/Variety Editing', 'Social and Political News', 'Landscape Photography', 'Satirical Parody', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Education and Campus', 'Outfit Recommendations', 'Dance', 'Dance', 'Celebrity Entertainment']"
23,6,"['Dance', 'Dance', 'Animation/Anime', 'Street Interviews', 'Creative Editing/Dubbing', 'Product Review', 'Outfit Recommendations', 'Dance', 'Fitness and Beauty', 'Fitness and Beauty', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Dance', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Celebrity Entertainment', 'Outfit Recommendations', 'Outfit Recommendations', 'Medical Health']"
23,7,"['Animation/Anime', 'Creative Editing/Dubbing', 'Satirical Parody', 'Social and Political News', 'Street Interviews', 'Creative Editing/Dubbing', 'Education and Campus', 'Popular Science', 'Music', 'Sports', 'Finance', 'Medical Health']"
23,8,"['Dance', 'Satirical Parody', 'Outfit Recommendations', 'Animation/Anime', 'Music', 'Satirical Parody', 'Satirical Parody', 'Art Creation', 'Animation/Anime', 'Games', 'Music', 'Music', 'Product Review', 'Workplace/Interpersonal Relationships', 'Dance', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
